url;fecha;noticia
https://www.biobiochile.cl/noticias/nacional/chile/2020/09/04/pinera-promulga-ley-que-suprime-impedimentos-para-que-mujeres-contraigan-segundas-nupcias.shtml;2020/09/04;"Mediante un escrito enviado al Tribunal Supremo de Renovación Nacional, el diputado Andrés Celis pidió que se resolviera a la brevedad su solicitud de inhabilitación y nulidad del proceso disciplinario abierto en su contra. Según se conoció a fines de julio de este año, el congresista fue llevado ante esa instancia por denunciar que su correligionario, el diputado Diego Schalper, estaba intentando incidir en votos para que se rechazara el proyecto que permitía el retiro del 10% de los fondos previsionales.  La causa se abrió con el voto favorable de la actual subsecretaria de Prevención del Delito, Katherine Martorell y de su par de Agricultura, José Ignacio Pinochet, quienes según el parlamentario de RN, deberían haberse inhabilitado para la decisión, ya que tenían “un interés actual y comprobable”, lo que les habría impedido actuar con libertad, prudencia y ponderación. De acuerdo a lo apuntado desde el entorno de Celis, esto último se sustenta también en la abierta opinión política de Celis Montt de votar a favor del mencionado proyecto de ley, cuando Schalper fue acusado de persuadir a los diputados Ramón Galleguillos y Aracely Leuquén, para que se alinearan con la opinión del Gobierno.  En ese contexo, a inicios de agosto, el legislador presentó un requerimiento para objetar los votos de los subsecretarios, amparándose en jurisprudencia de la Corte Interamericana de Derechos Humanos y alegando su derecho al Debido Proceso y al Juez Imparcial. Dicho escrito aún no ha sido respondido por el Tribunal Supremo de Renovación Nacional.  “A juicio de los entendidos, los subsecretarios Pinochet y, en especial, Martorell, se encuentran inhabilitados de iniciar una causa disciplinaria contra Andrés Celis, entre otras razones, por ser una funcionaria de Gobierno que está siendo investigada por posibles irregularidades en dos procesos licitatorios; mismos que han sido objeto de fiscalización por parte del propio Celis”, argumentó la defensa del parlamentario.  Por su parte, el diputado Andrés Celis espera “que se resuelva a la mayor brevedad posible mi solicitud de inhabilitación y nulidad de los procedimientos disciplinarios que se abrieron en mi contra, dado que son absolutamente injustos y podrían perjudicar mis derechos y garantías. Ningún testigo merece ser juzgado, menos cuando tiene facultades fiscalizadoras como es mi caso”. De manera paralela, se esperan novedades respectos de la causa que indaga la Unidad Anticorrupción de la Fiscalía de Valparaíso, proceso que fue abierto tras la acusación del propio Celis por lo ocurrido con sus compañeros de partido.   "
https://www.biobiochile.cl/noticias/nacional/chile/2020/10/15/diputados-rechazan-proyecto-sobre-educacion-sexual-integral-se-archiva-y-no-continuara-tramitacion.shtml;2020/10/15;La ceremonia laica Fraternitas Republicana de la Gran Logia de Chile se realizará este año 100% vía Zoom, contando entre sus invitados a altas autoridades nacionales. La transmisión comenzará el jueves 17 de septiembre, a las 09:00 horas, y a diferencia del año pasado, la modalidad telemática permitirá que puedan sumarse numerosas personalidades de regiones, lo que le dará un realce más integrador. Luego, a las 11:00 horas en punto se dará inicio a la ceremonia Fraternitas Republicana, que desde 2019 pasó a integrar las ceremonias consideradas de Estado, por tratarse de una celebración desde el laicismo y la transversalidad. Será presidida por el Gran Maestro Sebastián Jans Pérez y la Gran Maestra Adriana Aninat Condon de la Gran Logia Femenina. Ambas instituciones manejan relaciones de cooperación mutua desde que asumiera el actual Gran Maestro y abogan por pensar en Chile desde la fraternidad, con una mirada integradora, que invita a la construcción de un diálogo fraterno entre todos los chilenos. Sobre la instancia, el Gran Maestro Sebastián Jans Pérez dijo que, independiente de la forma en que se realizará, espera que nadie se reste de la voluntad de expresión de las mejores intenciones de fraternidad como chilenos, como patriotas y personas de buena voluntad, para trabajar por el bien del país, sobre todo hoy, cuando el país necesita a todos los ciudadanos para superar las dificultades y consecuencias producidas por la pandemia. “Fraternitas es una contribución para pensar en Chile desde nuestra afirmación como chilenos, más allá de nuestras creencias y posiciones personales, en una voluntad de reconocernos como hermanos, en nuestra diversidad, la que debe expresarse en una decidida voluntad de diálogo y consenso para la construcción del bien común”, recalcó Jans. La Gran Maestra Adriana Aninat Condon, en tanto, expresó que la celebración de los 210 años de La República era una ocasión para destacar la relevancia del laicismo, de la libertad de conciencia como el camino cierto para el fortalecimiento de la democracia, donde todas y todos tengan cabida, independiente de sus ideas. En esta segunda versión se espera contar también con todas las autoridades representantes de los distintos poderes del Estado, así como de la sociedad civil representada por líderes en sus diferentes ámbitos. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/09/01/pablo-longueira-no-hubo-nadie-mas-honesto-que-yo-en-la-politica-chilena.shtml;2020/09/01;La reaparición del ex ministro de Salud Jaime Mañalich -a pocos días de que comience a tramitarse la acusación constitucional en su contra- fue calificada por un sector de la oposición como un “voladero de luces”.  Parlamentarios del bloque señalaron que el ex jefe de la cartera sanitaria busca desviar la atención, por la forma en que defendió su trabajo durante los primeros meses de pandemia en nuestro país. La diputada Radical, Marcela Hernando y firmante de la acusación constitucional, arremetió contra el trabajo de Mañalich y calificó su gestión de “irresponsable y criminal”. Por su parte, el diputado del PS, Juan Luis Castro, dijo que las palabras del exministro son un “voladero de luces” y que trata de “desviar la atención”. Pese a que en el oficialismo apoyan a Mañalich, el diputado de RN, Andrés Celis, afirmó que las palabras de Mañalich no fueron al azar y las ocupó para que la oposición las use en la acusación constitucional su contra. La acusación constitucional contra Jaime Mañalich fue presentada el fin de semana por diputados de la oposición, justo cuando expiraba el plazo que da la ley de 90 días para acusar a un ex ministro de Estado. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/08/31/revision-de-caso-norma-vasquez-comision-de-la-mujer-levanta-sesion-tras-ausencia-de-rozas.shtml;2020/08/31;El Servicio de Impuestos Internos (SII) informó este viernes que más de 437 mil trabajadores que obtuvieron el denominado Bono Clase Media (de $500 mil) declararon una renta menor y, por tanto, deberán devolver el beneficio. Tras iniciar los procesos de verificación establecidos en la Ley para la entrega del Aporte Fiscal para la Clase Media, el SII detectó que 437.703 trabajadores dependientes presentaron diferencias entre el monto que autodeclararon como sueldo tributable de julio de 2020 y el real calculado a partir de sus cotizaciones previsionales obligatorias o de lo efectivamente percibido.  De esta forma, dijo el Servicio, “no cumplen con el requisito legal de tener una disminución de un 30% o más en sus remuneraciones de dicho mes, respecto del promedio de ingresos totales de 2019. De ellos, 400.603 son trabajadores del sector privado y 37.100 funcionarios del Estado”. Los recursos fiscales involucrados alcanzan a US$256 millones. El SII estableció un procedimiento para que los trabajadores restituyan los montos percibidos indebidamente, sin reajustes, multas ni intereses, a través de una plataforma disponible en el sitio web de la Tesorería General de la República, hasta el 30 de noviembre.  Una vez concluido este proceso, se determinarán las acciones respecto de quienes no realicen esta devolución. El Servicio indicó que contactará en los próximos días a estos trabajadores informándole su situación, quienes tendrán la posibilidad de aportar antecedentes que comprueben circunstancias eventualmente no contempladas. El director del SII, Fernando Barraza, expresó que “estas acciones se enmarcan en el mandato contenido en la Ley de verificar el correcto cumplimiento de los requisitos necesarios para acceder a este beneficio, que fue entregado a más de 1,6 millones de trabajadores”.  Barraza explicó que “la normativa legal dispuso que la entrega de este bono de hasta $500 mil estaba basado en un acto de confianza. Los trabajadores debían registrar, bajo declaración jurada, la información de su sueldo del mes de julio, que a la fecha de postulación no estaba disponible, y para cuya verificación debíamos procesar los antecedentes que otras instituciones podían aportarnos con un desfase de dos meses, que fue lo que hicimos”. El director del SII añadió que “al acceder a esta información, realizamos las verificaciones y los análisis correspondientes, y a partir de sus resultados, estamos desarrollando las acciones para que estos trabajadores restituyan dichos montos”. El SII realizó esta revisión como parte de su obligación de “verificar la procedencia del beneficio”, establecida en el artículo 13 de la Ley N°21.252. De esta forma, solicitó antecedentes que le permitieran acceder a la información correspondiente a los sueldos obtenidos por los trabajadores dependientes en julio pasado.  Por ello, requirió esta información a las Superintendencias de Pensiones y Seguridad Social, BancoEstado, la Contraloría General de la República, la Tesorería General de la República y la Administradora de Fondos de Cesantía (AFC).  “De esta forma, a partir de las cotizaciones previsionales obligatorias se pudo determinar el sueldo tributable mensual y verificar si los contribuyentes tenían efectivamente la caída de al menos el 30% en sus remuneraciones de julio, requerida por la Ley”, señaló el SII. Una vez realizado los cruces de información, se procedió a descartar los registros de trabajadores que contaban con pago de seguro de cesantía, por encontrarse sin empleo o en alguna situación de suspensión laboral, de acuerdo a información entregada por la AFC, así como aquellos que estaban con licencia médica o con permiso por reposo laboral por 20 días o más, según los antecedentes disponibles proporcionados por la Superintendencia de Seguridad Social.  También se eliminaron los registros de los trabajadores que habían hecho devolución del bono. Asimismo, para incluir la posibilidad de un error por parte de los involucrados, a los valores registrados se les aplicó un margen de variación del 5%. “En el marco de la verificación del cumplimiento de los requisitos en la entrega de los beneficios establecidos en la Ley que continuará desarrollando el Servicio, llama los trabajadores que se encuentren en la condición descrita a restituir desde ya dichos montos”, finalizó el SII. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/09/03/expertos-critican-permiso-para-reuniones-familiares-en-cuarentena-paris-medita-medida.shtml;2020/09/03;El pasado 10 septiembre se publicó en el Diario Oficial, la primera Estrategia Nacional de Educación Pública, documento inédito para el sistema escolar del país y que pese a su relevancia, no fue siquiera destacado por alguna autoridad del ministerio de Educación. Para Alejandra Grebe, directora nacional de Educación Pública, esto es un hito histórico, ya que se fija una hoja de ruta para las escuelas públicas en los próximos 8 años. Sin embargo, cada 2, se le podrán ir haciendo las adecuaciones necesarias. La directora nacional de Educación Pública sostuvo que la elaboración de la estrategia duró un año y medio, con distintas instancias de participación, donde se siempre buscó alcanzar un consenso.  Entre las metas que plantea la Estrategia de Educación Pública, está mejorar los diversos índices que permitieron hacer una diagnóstico acabado del sistema público como su matrícula, asistencia, mejoras de las trayectorias educativas, deserción y otros. En cuanto a la matrícula pública, que hoy llega al 38,9 por ciento del sistema escolar, Alejandra Grebe sostuvo que de aquí a 8 años, ésta debería llegar al 60 por ciento. Respecto al tema del financiamiento y la posibilidad de pasar a uno de carácter basal para las escuelas, Grebe señaló que la estrategia sólo recomienda un buen uso de los recursos, señalando que no es resorte de esta instancia, proponer modificaciones legales. Otra de las metas que supone la Estrategia Nacional de Educación Pública, es la disminución de la deserción escolar en un 2,3 por ciento, disminuir en un 36 por ciento los estudiantes que no logran los aprendizajes esperados, aumentar en un 77 por ciento la titulación de los egresado de la Enseñanza Técnica y aumentar a un 32 por ciento, el número de alumnos que logran los aprendizajes esperados para su nivel.  
https://www.biobiochile.cl/noticias/nacional/chile/2020/09/03/siches-reprocha-a-gobierno-por-no-presentar-a-mesa-social-medidas-para-el-18-no-se-entendio-bien.shtml;2020/09/03;"El Consejo Nacional de Televisión (CNTV) anunció este lunes que decidió cambiar el horario de la franja electoral para este jueves, de forma que no coincida con el partido de fútbol que jugará la Selección Chilena contra su par de Uruguay. La presidenta del CNTV, Catalina Parot, indicó que tras la petición de muchas personas, partidos políticos y todos los canales de Anatel, se determinó cambiar el horario, de las 20:30 a las 19:00, pero sólo por este jueves.

“Todos los canales a través de Anatel solicitaron al CNTV que hubiera un cambio en la franja electoral, que es una obligación trasmitirla”, indicó Parot en entrevista con el Podría Ser Peor de Radio Bío Bío. De esta forma, para el jueves 9 de octubre, la franja televisiva queda programada para las 19:00, mientras que el partido entre Chile contra Uruguay, válido por la primera fecha de las clasificatorias para Qatar 2020, comenzará a las 19:45. Desde que se supo que la franja para el plebiscito coincidiría con los partidos de la selección chilena, desde diferentes sectores políticos solicitaron un cambio en el espacio televisivo dado a los partidos políticos y organizaciones sociales. "
https://www.biobiochile.cl/noticias/nacional/chile/2020/09/04/isp-suspende-registro-sanitario-de-anticonceptivo-anulette-cd-tras-detectar-nuevo-lote-defectuoso.shtml;2020/09/04;"En una nueva vocería por la pandemia del covid-19 en Chile, el ministro de Salud, Enrique Paris, pidió a las familias registrar a sus visitas para contactar a potenciales contagios por covid-19 durante las Fiestas Patrias, esto en el marco del plan de Gobierno “Fondéate en tu Casa”. Al respecto, el secretario de Estado indicó que “lo que nosotros queremos proponer es que las personas que tengan fiestas familiares, porque es lo que se permite en realidad, anoten en un cuaderno o una libreta la cantidad de personas, los nombres, apellidos y teléfonos de las personas, que se suponen son conocidas”. Esto último, indicó Paris, con el objetivo de “que en el caso de que ocurra un contacto intrafamiliar, podamos ubicar rápidamente a esas personas”. Asimismo, el titular de la cartera de Salud aseveró que esto “es una estrategia que han ocupado otros países. La primera ministra de Nueva Zelanda propuso esto y ha sido muy efectivo”. “Es un tema muy fácil; anotar en un libro, una libreta, un cuaderno quiénes se juntaron, cuáles son sus celulares, y en el caso que ocurra un contacto -ni Dios quiera que haya un contacto positivo- los podamos ubicar en forma inmediata”, sentenció al respecto. De esta forma, si usted está contagiado y no lo sabe, o sus visitas lo están, si se termina generando un brote de la enfermedad en su domicilio, los contactos estrechos podrían ser rastreados por las autoridades. El plan “Fondéate en tu casa”, tras la polémica que ha generado por autorizar reuniones familiares en medio de la pandemia, en definitiva no aplicará en aquellas comunas que se encuentren en cuarentena. "
https://www.biobiochile.cl/noticias/nacional/chile/2020/10/05/onu-exige-investigar-caso-de-carabinero-en-pio-nono-se-suma-a-lista-de-causas-de-violaciones-a-ddhh.shtml;2020/10/05;El vicepresidente nacional del PPD, Rodrigo Daroch, exigió la renuncia del actual coordinador de seguridad de la Macro Zona Sur, Francisco Merino, tras conocerse en las últimas horas el asesinato de un joven en Cañete, ocurrido luego de un ataque incendiario contra una propiedad privada. “La Provincia de Arauco hoy se encuentra secuestrada por la violencia y el terror. Esto no tiene nada que ver si es conflicto mapuche o no. Aquí están ocurriendo delitos flagrantes que ni la inteligencia policial, ni menos el Gobierno han tenido la capacidad de precaver ni menos frenar”, dijo el dirigente del Bío Bío. “Todo lo contrario, lo que ido ocurriendo es que esta violencia ha ido escalando y ahora con una lamentable pérdida fatal, como lo de anoche en la comuna de Cañete”, puntualizó Daroch. “Es por aquello que solicitamos que el coordinador de seguridad de la Macro Zona Sur dé un paso al costado, lo cual ha quedado demostrado el rotundo fracaso de la decisión del gobierno de generar un cargo sin ninguna atribución ni jerarquía, y menos don de mando sobre las policías”, explicó el vicepresidente PPD. En ese sentido, el dirigente de la oposición recordó que el puesto de Merino fue un “premio de consuelo” tras no ser designado en ningún cargo en el actual Gobierno, asumiendo un rol sin ninguna experiencia previa en el tema.  “Solicitamos al Gobierno que vuelva a restablecer el estado de derecho y entregue la seguridad pública a un territorio donde pide a gritos que el Gobierno y las policías cumplan su rol institucional”, concluyó Rodrigo Daroch. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/10/03/declararon-estado-preventivo-de-emergencia-hasta-2021-si-pero-por-incendios-forestales.shtml;2020/10/03;"Como consecuencia de la emergencia sanitaria que afecta al país, más del 80% de las audiencias judiciales han sido suspendidas este año. Es por ello que el Ministerio de Justicia y Derechos Humanos, presentó este martes, una iniciativa legal que incluye modificaciones en el ámbito de la justicia penal, laboral, familiar y civil. Informan que el proyecto de Ley ingresado al Congreso cuenta con tres grandes lineamientos. Primero, busca dar mayor eficiencia del sistema de justicia, anticipando la sobrecarga de trabajo como consecuencia de la disminución de ingresos y suspensión de audiencias durante el periodo de excepción constitucional. En segundo lugar, promueve las audiencias remotas, limitando la presencia física de las personas en los tribunales de justicia por motivos sanitarios y, finalmente, incorpora en forma permanente los mecanismos e instituciones que han dado resultado durante el funcionamiento de los tribunales en el periodo de excepción constitucional, o que surgen como altamente recomendables de él. El Ministro Larraín, agregó que “la crisis sanitaria no sólo ha golpeado a la economía y al empleo, ha golpeado también duramente la actividad judicial, que si retorna mañana en forma normal va a colapsar completamente. Por eso, había consideración que las audiencias en materias laborales han disminuido un 70%, las de familia, en un 80%; las del área penal, en promedio en un 66%”.  Durante el mes de junio, el Ministerio de Justicia y Derechos Humanos, anunció un Plan de Acción para enfrentar el restablecimiento de la actividad judicial, luego de terminado el Estado de Catástrofe.  Para estos efectos convocó a mesas de trabajo en todos los ámbitos del sistema judicial. Estas propuestas fueron complementadas con aportes de académicos, así como de organizaciones de la sociedad civil y asociaciones gremiales de abogados, funcionarios y mediadores ligados al sector justicia. En relación a este trabajo previo y el restablecimento de la actividad, el Secretario de Estado afirmó que “su retorno no puede ser sino gradual, para evitar un atochamiento, que va a
impedir el acceso a la justicia”.  “Queremos asegurar la eficiencia de la acción judicial, y queremos además durante el tiempo que dure la transición hasta la plena normalidad sanitaria, que no haya contactos directos para evitar contagios. Todos estos procesos, se hacen posibles gracias a esta iniciativa que es producto de un trabajo de muchos, con amplia participación, para permitir que la actividad judicial vuelva en forma normal en el futuro próximo”, complementó. En base a la información recabada por el Ministerio de Justicia, pudo apreciarse que en materia penal -si bien los ingresos a los juzgados de garantía se mantuvieron prácticamente invariables desde el inicio de la crisis sanitaria- al revisar las audiencias realizadas ante estos, así como ante los Tribunales de Juicio Oral en lo Penal, se evidencia una drástica reducción de un 68% y de un 65% respectivamente, en relación con el promedio histórico. El motivo para la no realización de las audiencias correspondió en más de un 80% de los casos, a razones vinculadas con la emergencia sanitaria, es decir, a los efectos de las medidas que tomadas para evitar la propagación del COVID-19, tanto a nivel nacional como al interior del Poder Judicial. Por otra parte, aseguran que en la judicatura de familia, se evidencia una considerable baja de ingresos desde el inicio de la pandemia disminuyendo en hasta un 52% en comparación al promedio de años anteriores.  Añaden que en materia laboral y civil, las cifras de ingresos se han mantenido relativamente estables, sin embargo tanto en esas materias como también en familia se ha evidenciado una baja considerable en la realización de audiencias. En efecto, en materia laboral las audiencias han disminuido en un 70% y un 80% en materia de familia, en comparación con el promedio del año 2018. La paralización de procesos también se puede observar en materia civil en la cantidad de causas terminadas por sentencia definitiva, que se han reducido al 45% de lo que ocurría normalmente en un mes promedio del 2019. "
https://www.biobiochile.cl/noticias/nacional/chile/2020/09/11/rn-por-el-apruebo-se-agrupa-de-cara-al-plebiscito-y-quiere-reclutar-mas-caras.shtml;2020/09/11;Esta domingo se realizó el tradicional Te Deum Evangélico, donde los obispos hicieron un llamado a la paz y la unidad del país. Además recordaron a las víctimas de la covid-19 y a las funcionarios de salud. Una acción de gracias diferente a otros años, ya que tuvo menos invitados y se hizo al aire libre. Hasta la iglesia Alianza Cristiana y Misionera de Las Condes llegaron los cerca de 50 participantes a esta ceremonia, entre ellos el presidente Sebastián Piñera y algunos de sus ministros.  En la ceremonia se pidió por Chile y especialmente por las víctimas del coronavirus y los trabajadores de la salud. Así lo señaló Javier Espinoza, secretario del Consejo Nacional de Obispos. También se habló de la situación de La Araucanía. Jose Rivas, moderador del Foro Pastoral, dijo que el Estado debe garantizar la vida y seguridad de las personas. Otro de los puntos presentes fue el plebiscito constituyente del 25 de octubre. El pastor Emiliano Soto, presidente de la Mesa Ampliada de Entidades Evangélicas y Protestantes de Chile, señaló que esperan que este sea un proceso que se realice en paz.  Así, se dio inicio a las celebraciones de las Fiestas Patrias con estrictos protocolos sanitarios producto de la pandemia. El próximo viernes 18 se realizará el Te Deum Ecuménico en el cerro San Cristóbal, donde también tendrá un aforo de 50 personas. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/08/30/anuncian-que-santa-cruz-chillan-chillan-viejo-y-hualqui-entraran-en-cuarentena.shtml;2020/08/30;En una sorpresiva declaración, el extimonel de la UDI, Pablo Longueira, declaró la necesidad de cerrar heridas respecto de la violencia política que se arrastran desde la Dictadura. Incluso -aseguró- está trabajando en lograr una vía para que los asesinos del senador Jaime Guzmán, puedan recuperar su libertad. “Hay que cerrar parte de nuestra historia con dolores y aciertos. No podemos arrastrar a las futuras generaciones a lo que nosotros vivimos. Transitamos a la democracia, se hizo bien, el país ha crecido, hay miles de hogares que tienen por primera vez un profesional”, comenzó explicando el exministro y exsenador durante el programa Mesa Central de Canal 13. Ante la pregunta de si se ha hecho todo lo posible para cerrar esas heridas, Longueira fue enfático en negarlo. “No. Hay cosas pendientes que me gustaría discutir. El cómo cerramos esa etapa de dolor con las familias que vivieron la violencia política, con los miembros de las Fuerzas Armadas. Incluso más aún, me gustaría ver que los que asesinaron a Jaime Guzmán obtengan la libertad. Estoy trabajando para cerrar esas heridas. Con grandeza, sin venganza. Con humanismo”, sentenció. Respecto de cómo está trabajando para lograr aquel cometido, el excandidato presidencial de la UDI evitó entrar en detalles. “Es algo que se está trabajando. Estoy trabajando con diversos profesionales. Estoy conversando con personas que quiero mantener en reserva. Hay muchas personas que quizá trabajaron en hechos relacionados a violaciones a los derechos humanos, pero eran sargentos, eran choferes. Si no estaban ahí corrían un riesgo”, aseguró. También tuvo palabras para los integrantes del Poder Judicial. “Muchos jueces hoy quisieran, en justicia, fallar distinto. Hay casos de jueces que querrían llegar a la Corte Suprema, pero por haber participado de un fallo donde liberaron a un militar quedan vetados. Acaba de ocurrir con un miembro que estaba postulando a la Corte Suprema (Raúl Mera, vinculado al caso Los Queñes). Eso no puede seguir, hay que cerrarlo”, concluyó Longueira. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/10/05/fedesur-acusa-a-pinera-por-descabezar-a-carabineros-los-generales-no-alcanzaron-ser-coroneles.shtml;2020/10/05;"El Gobierno destacó la reducción de los accidentes mineros al cumplirse este martes una década del exitoso rescate de los 33 mineros de Atacama, atrapados por 69 días a más de 600 metros de profundidad. En una ceremonia en La Moneda, a la que asistieron cuatro de los mineros atrapados, el presidente Sebastián Piñera -en cuya anterior administración (2010-2014) se ejecutó el rescate- dijo que en 10 años se ha reducido en un 75% la tasa de muertes en accidentes mineros en Chile, el primer productor mundial de cobre. Desde esa fecha “también hemos logrado grandes avances hacia una minería más sustentable e inclusiva, con mayor compromiso con sus trabajadores y sus comunidades; y mayor compromiso con la protección del medio ambiente y la naturaleza”, dijo el Mandatario. De acuerdo al ministro de Minería, Baldo Prokurica, “Chile es uno de los países mineros con los índices de fatalidad más bajos del mundo, siendo superado sólo por Australia”. Chile es responsable de cerca de un tercio de la producción global de cobre. Y en el país, principalmente sobre el árido desierto de Atacama, se asientan las principales compañías mineras mundiales. Si en 2010 se registraron en Chile 41 accidentes mineros, en 2019 ocurrieron 10. En cuanto al número de trabajadores fallecidos, hace una década 45 personas perdieron la vida en actividades mineras mientras que en 2020 han fallecido sólo 11 personas. La mejora, según explicó el ministro, se debe en gran medida al aumento en el número de fiscalizaciones de las faenas mineras, que pasaron de 2.586 en 2010 a 10.545 el año pasado.  “Tras el accidente de los 33 en la mina San José se ha producido un cambio en la cultura de la seguridad en la industria minera”, agregó el ministro. La minería del cobre es responsable de entre el 10 y el 15% del PIB y de la mitad de las exportaciones de Chile. El 5 de agosto de 2010, 33 mineros quedaron atrapados al fondo de la vieja mina de oro y cobre San José, de la ciudad de Copiapó (800 km al norte de Santiago). Pasaron 17 días sin que se conociera noticias de ellos, hasta que por un pequeño orificio emergió un mensaje de vida.  Se desató entonces una frenética carrera por rescatarlos con vida, lo que se concretó el 13 de octubre de 2010 en una exitosa operación seguida, minuto a minuto, por millones de personas en el mundo. Los mineros emergieron, uno a uno, a través de una jaula de metal de apenas 66 centímetros de diámetro por un orificio perforado por más de un mes. "
https://www.biobiochile.cl/noticias/nacional/chile/2020/09/14/votar-25-octubre-no-sera-peligroso-supermercado.shtml;2020/09/14;Durante este miércoles se confirmó que el diputado y ex alcalde de Talcahuano, Gastón Saavedra (PS), se realizó el test de covid-19 y dio positivo a coronavirus, luego de ser contacto estrecho de un familiar contagiado con la enfermedad. Fuentes en la Cámara señalaron que Saavedra se mantendrá trabajando de forma telemática en las sesiones parlamentarios, y que éste se encuentra desde el viernes en confinamiento. Según los antecedentes recabados por BioBioChile, Saavedra no ha asistido al Congreso en este último mes y se encuentra realizando su confinamiento en la región del Bío Bío. A la primera sospecha se realizó el test PCR, dando positivo. Asimismo, presenta hasta ahora buenas condiciones de salud, sin embargo, registra pérdida del olfato, uno de los síntomas principales de covid-19. La semana pasada el caso de la esposa de un funcionario con covid-19 causó una alerta en la Cámara Alta. Inclusive, se llegó a barajar la idea de realizar las sesiones vía telemática. 
https://www.biobiochile.cl/noticias/nacional/chile/2020/10/15/top-30-comunas-con-mas-casos-activos-punta-arenas-lidera-con-leve-baja-pero-otras-24-aumentan.shtml;2020/10/15;La mañana de este martes, el ministro de Educación Raúl Figueroa profundizó sus críticas en contra del Colegio de Profesores y acusó que el gremio no ha estado a la altura de la crisis sanitaria, a diferencia de la mayoría de los docentes del país. En conversación con CNN Chile, el jefe del Mineduc reiteró sus dichos emitidos el lunes en conversación con Buenos Días a Todos, en los cuales afirmó que la dirigencia del Colegio de Profesores tenía capturada la voz del docente y que el grupo había politizado la discusión en torno al estado de la educación en el último tiempo. “Yo siento que lamentablemente se ha polarizado esta discusión. Se ha politizado un asunto que no tiene en estricto rigor ningún cariz político”, dijo esta jornada Figueroa. “Aquí todos estamos pensando en el mejor bienestar de los niños. Interesante por ejemplo el apoyo que ayer dio la Defensoría de la Niñez al plan de reapertura de las escuelas que se está trabajando, porque existe una conciencia evidente que la suspensión prolongada de clases no es el mejor escenario”, añadió. Tras ello, Figueroa expandió la principal diferencia que ha visto entre la dirigencia del gremio y los profesores en este tiempo de pandemia, la que obligó a llevar las clases a plataformas online y a la vía remota. “Los profesores han estado tremendamente a la altura del desafío, tanto durante la suspensión de clases presenciales (…) como ahora donde he podido conversar con muchos docentes que están haciendo todos sus esfuerzos para generar espacios de seguridad, que extrañan a sus alumnos, que saben que nada reemplaza la formación presencial”, partió. “En ese sentido, la separación que yo hago entre la dirigencia que, yo creo, ha tenido un discurso un poquito más ácido menos colaborativo, y el grueso de los profesores que han estado totalmente a la altura de la circunstancia, creo que es importante hacerla”, agregó. Esta serie de halagos al cuerpo docente dista diametralmente de los dichos emitidos por el mismo Figueroa, quien en agosto aseveró que muchos de ellos no querían volver a clases porque estaban “cómodos”. Según cifras entregadas por el mismo jefe de Educación, a nivel nacional ya son más de 50 los colegios que han reabierto sus puertas. 
